AQW00061705          44C    48C    53C    29C    10C     1C     2C     1C     4C     7C    21C    33C
USC00484910           0S     0S     0S     0S     0S     2S    33S    14S     0S     0S     0S     0S
USC00484925           0S     0S     0S     0S     0R    12S    63S    38S     1R     0S     0R     0R
USC00485055           0C     0C     0C -7777C     2S    38S   137S   117C    18C     0S     0S     0C
USC00485088           0R     0R     0R     0R     1R    23R    91R    52R     6R     0R     0R     0R
USC00485105           0C     0S     0S     0S     0C     1S     7S     2S     0S     0S     0S     0S
USC00485252           0R     0R     0R     0R     0R     1R    32R    12R -7777R     0R     0R     0R
USC00485260           0C     0C     0C -7777S     7S    62S   157S   118S    29S -7777S     0S     0S
USC00485345           0S     0S     0S     0S     0S     0S     1S     0S     0S     0S     0S     0S
USC00485374           0Q     0Q     0Q     0Q     6Q    44Q   152Q   146Q    46Q     2Q     0Q     0Q
USC00485392           0Q     0Q     0Q     0Q     4Q    24Q   104Q    76Q     8Q     0Q     0Q     0Q
USC00485435           0S     0S     0S     0R     0S     2R    25S    10S     1S     0S     0R     0S
USC00485506           0C     0C     0C     0C     5C    41S   152C   141C    35C     0C     0C     0C
USC00485612           0Q     0Q     0Q     0Q     3Q    13Q   133Q   123Q    30Q     0Q     0Q     0Q
USC00485770           0C     0S     0S     0C     3C    27S   101C    74C     7C     0S     0C     0S
USC00485830           0R     0R     0R     0R -7777R    13R    82R    60R     4R     0R     0R     0R
USC00485833           0Q     0Q     0Q     0Q     6Q    35Q   136Q   151Q    57Q     1Q     0Q     0Q
USC00486120           0R     0R     0R     0R     0R     3R    33R    11R     0R     0R     0R     0R
USC00486195           0S     0S     0S     0R     2R    40R   148R   124R    25R     0S     0S     0S
USC00486428           0R     0R     0R     0S     0S     1S    27S    11S     0R     0R     0R     0R
USC00486440           0C     0C     0C     0C     0C     0S     8S     1C     0C     0C     0S     0S
USC00486555           0R     0R     0R     0R     0R     0R    10R     1R     0R     0R     0R     0R
USC00486595           0R     0R     0R     0R -7777R    21R   100R    44R     1R     0R     0R     0R
USC00486660           0C     0C     0C     0C     4S    38S   152S   125S    27S -7777S     0S     0S
USC00486845           0S     0S     0C     0S     0S     0S     2S     1S     0S     0S     0S     0S
USC00486852           0R     0R     0R -7777R     3R    49R   142R   114R    29R -7777R     0R     0R
USC00487031           0Q     0Q     0Q     0Q     0Q     0Q     6Q     4Q     0Q     0Q     0Q     0Q
USC00487105           0Q     0Q     0Q     0Q     0Q    12Q    58Q    20Q     2Q     0Q     0Q     0Q
USC00487115           0R     0R     0R     0R -7777R    14S    78R    39R     1R     0R     0R     0R
USC00487200           0C     0C     0S     0C     1C    22C    86C    51C     9C     0C     0S     0C
USC00487240           0R     0R     0R     0R     3R    31R   122R    77R    15R     0R     0R     0R
USC00487260           0S     0S     0S     0S     0S     0S     4S     1S     0S     0S     0S     0S
USC00487376           0R     0S     0S     0S     1R    28R   124R    98R    15R     0R     0R     0R
USC00487388           0S     0S     0S     0S     2S    27S   102S    78S     9S     0S     0S     0S
USC00487528           0Q     0Q     0Q     0Q     0Q     0Q    20Q     0Q     0Q     0Q     0Q     0Q
USC00487548           0R     0R     0R     0R     4R    35R   126R   122R    29R     0R     0R     0R
USC00487555           0C     0C     0C -7777C     5C    47S   154C   145C    38C -7777C     0C     0C
USC00487760           0S     0S     0S     0S     2C    43S   139S   104C    11S     0C     0C     0S
USC00487810           0R     0R     0R     1R -7777R    26R   115R    86R    11R     0R     0R     0R
USC00487836           0Q     0Q     0Q     0Q     0Q     3Q    20Q    10Q     0Q     0Q     0Q     0Q
USC00487847           0Q     0Q     0Q     0Q     0Q    11Q    52Q    38Q     0Q     0Q     0Q     0Q
USC00487885           0Q     0Q     0Q     0Q     1Q    27Q    97Q   117Q    35Q     1Q     0Q     0Q
USC00487955           0R     0R     0R     0R     0R     3R    37R    22R     2R     0R     0R     0R
USC00487990           0R     0S     0S     0S     0S     5S    30S     6R     0R     0R     0R     0R
USC00488070           0R     0R     0R     0R     0R     9R    61R    20R     1R     0R     0R     0R
USC00488124           0R     0R     0R     0S     2S    42S   155S   120S    16S     0S     0S     0R
USC00488160           0S     0S     0S     0S     4S    31S   142S   138S    39S     1S     0S     0S
USC00488192           0S     0S     0S     0S     0S -7777S     6S -7777S     0S     0S     0S     0S
USC00488209           0Q     0Q     0Q     0Q     0Q    34Q   185Q   169Q    27Q     0Q     0Q     0Q
USC00488315           0C     0S     0S     0R     0C -7777C     6C     1C     0S     0S     0S     0S
USC00488385           0R     0R     0R     0R     0R     0R     1R     0R     0R     0R     0R     0R
USC00488626           0Q     0Q     0Q     0Q     1Q     1Q    20Q    26Q     2Q     0Q     0Q     0Q
USC00488705           0R     0S     0S -7777R     1R    19S    93S    69R    13S -7777R     0S     0R
USC00488758           0S     0S     0S     0S     0S     1S     7S     3S     0S     0S     0S     0S
USC00488808           0R     0R     0R     0R     0R     6R    37R    17R -7777R     0R     0R     0R
USC00488852           0S     0S     0S -7777S     1S    32S   141S    99S    11S     0S     0S     0S
USC00488858           0S     0S     0S     0S     1S    22C   109S    73S     6S     0S     0S     0S
USC00488875           0R     0R     0R     2R     9R    90R   227R   211R    60R     0R     0R     0R
USC00488884           0Q     0Q     0Q     0Q     2Q    23Q   114Q    79Q    19Q     0Q     0Q     0Q
USC00488888           0S     0S     0S     0S     1S    13S    70S    44R     4R     1S     0R     0S
USC00488995           0R     0R     0R     1R     8R    64R   154R   129R    38R     2R     0R     0R
USC00488997           0R     0R     0R     0R     3R    24R   114R    95R    19R     0R     0R     0R
USC00489025           0S     0S     0S     0S     0S     1S    19S    12S -7777S     0S     0S     0S
USC00489205           0S     0S     0S     0S     1S    31S   119S   106S    20S     0S     0S     0S
USC00489208           0Q     0Q     0Q     0Q     0Q     4Q    32Q    42Q     7Q     0Q     0Q     0Q
USC00489459           0R     0R     0R     0R     0R     7R    58R    26R     0R     0R     0R     0R
USC00489467           0R     0R     0R     0R     0R     4R    45R    26R     0R     0R     0R     0R
USC00489580           0R     0R     0R     0S     3S    38S   137S   122S    28S     1S     0S     0S
USC00489604           0R     0R     0R     2R     9R    84R   178R   178R    54R     1R     0R     0R
USC00489615           0C     0S     0C     0C     7C    56C   153C   123S    31S -7777C     0C     0C
USC00489770           0S     0S     0S     2S     7S    59S   176S   157S    29S -7777S     0S     0S
USC00489805           0R     0R     0R     0R     1R    19R   105R    85R    11R     0R     0R     0R
USC00489902           0Q     0Q     0Q     0Q     0Q     0Q     6Q     1Q     0Q     0Q     0Q     0Q
USC00489905           0S     0S     0S     0C     0S     0C    24S     9S -7777S     0R     0S     0S
USC00489925           0S     0S     0S     1S     9S    76S   180S   153S    45S     2S     0S     0S
USC00500243           0C     0C     0C     0C     0S     0C     0C     0C     0S     0C     0S     0C
USC00500247           0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q
USC00500275           0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R
USC00500281           0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q
USC00500284           0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q
USC00500302           0S     0R     0S     0S     0S     0S     0S     0S     0S     0S     0S     0R
USC00500363           0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R
USC00500464           0C     0C     0C     0C     0C     0C     0C     0C     0S     0S     0S     0S
USC00500490           0Q     0Q     0Q     0Q     0Q     1Q     0Q     0Q     0Q     0Q     0Q     0Q
USC00500657           0R     0R     0R     0S     0R     1R     1R     0R     0R     0S     0R     0R
USC00500707           0R     0R     0R     0R     0S     0R     0S     0R     0S     0R     0R     0R
USC00500788           0S     0S     0S     0S     0S     0S     0S     0S     0S     0S     0S     0S
USC00501175           0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q
USC00501180           0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q
USC00501220           0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q
USC00501240           0S     0S     0S     0C     0C     0S     0S     0S     0S     0C     0S     0C
USC00501243           0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R
USC00501244           0Q     0Q     0Q     0Q     0Q     0Q     2Q     0Q     0Q     0Q     0Q     0Q
USC00501466           0R     0R     0R     0R     0R     3R     1R     0R     0R     0R     0R     0R
USC00501492           0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R
USC00501497           0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q
USC00501684           0R     0R     0R     0R     0R     1R     2R     0R     0R     0R     0R     0R
USC00501926           0S     0S     0S     0S     0S     0S     0R     0S     0S     0S     0S     0S
USC00501987           0Q     0Q     0Q     0Q     0Q     2Q     3Q     0Q     0Q     0Q     0Q     0Q
USC00502019           0R     0R     0R     0R     0R     2R     2R     0R     0R     0R     0R     0R
USC00502107           0S     0S     0S     0S     0S     2S     1S     1S     0S     0S     0S     0S
USC00502112           0S     0S     0C     0C     0C     1S -7777S -7777S     0C     0S     0S     0S
USC00502126           0R     0R     0R     0R     0R     0R     0R     0R     0R     0P     0R     0R
USC00502144           0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R
USC00502149           0S     0S     0S     0S     0S -7777S     1S     0C     0C     0S     0S     0S
USC00502173           0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R
USC00502227           0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R
USC00502339           0R     0R     0R     0R     0R     1R     0R     0R     0R     0R     0R     0R
USC00502350           0R     0R     0R     0R     0R     1R     1R     0R     0R     0R     0R     0R
USC00502352           0R     0R     0R     0R     0R     1R     0R     0R     0R     0R     0R     0R
USC00502457           0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R
USC00502568           0R     0R     0R     0R     0R     3R     0R     1R     0R     0R     0R     0R
USC00502587           0S     0S     0S     0S     0S     0S     0S     0S     0S     0S     0S     0S
USC00502642           0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q
USC00502645           0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q
USC00502656           0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R
USC00502707           0S     0S     0S     0S     0S     1S     1S -7777S     0S     0S     0S     0S
USC00502711           0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q
USC00502737           0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q
USC00502785           0S     0C     0S     0S     0S     0C     0C     0C     0S     0R     0C     0C
USC00502868           0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q
USC00502870           0Q     0Q     0Q     0Q     0Q     2Q     1Q     0Q     0Q     0Q     0Q     0Q
USC00502871           0R     0R     0R     0R     0R     1R     2R     1R     0R     0R     0R     0R
USC00502965           0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R
USC00502970           0R     0R     0R     0R     0R     1R     1R     0R     0R     0R     0R     0R
USC00503009           0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R
USC00503160           0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q
USC00503163           0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R
USC00503181           0Q     0Q     0Q     0Q     0Q     0Q     0Q     2Q     0Q     0Q     0Q     0Q
USC00503196           0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q
